HU,HU17,1,Bestué,,10,Huesca,3,Aragon,España,1,Parda,,0
TE,TE01,1,Peñarroya – Estación de Valdelinares,,11,Teruel,3,Aragon,España,1,Parda,,0
TE,TE02,1,Villa Rosario - La Mata,,11,Teruel,3,Aragon,España,1,Parda,,0
TE,TE03,1,Javalambre    ,,11,Teruel,3,Aragon,España,1,Parda,,1
TE,TE04,1,Nuestra Señora de Tremedal,,11,Teruel,3,Aragon,España,1,Parda,,0
TE,TE06,1,Los Degollaos (Collado Frío),,11,Teruel,3,Aragon,España,1,Parda,,0
TE,TE07,1,Fuente de Rubielos,,11,Teruel,3,Aragon,España,1,Parda,,0
TE,TE08,1,Majalinos,,11,Teruel,3,Aragon,España,1,Parda,,0
TE,TE09,1,Cuarto Pelado,,11,Teruel,3,Aragon,España,1,Parda,,0
TE,TE10,1,Muela de San Juan,Valencia,11,Teruel,3,Aragon,España,1,Parda,,0
TE,TE11,1,San Just,,11,Teruel,3,Aragon,España,1,Parda,,0
TE,TE12,1,El Portillo,Cuenca,11,Teruel,3,Aragon,España,1,Parda,,0
TE,TE13,1,Cabigordo,,11,Teruel,3,Aragon,España,1,Parda,,0
TE,TE14,1,San Cristóbal,,11,Teruel,3,Aragon,España,1,Parda,,0
TE,TE15,1,Tarrascón de Peñacerrada (Puerto de Fortanete),,11,Teruel,3,Aragon,España,1,Parda,,0
ZA,ZA01,1,Used,,12,Zaragoza,3,Aragon,España,1,Parda,,0
ZA,ZA02,1,Beratón,,12,Zaragoza,3,Aragon,España,1,Parda,,0
ZA,ZA03,1,Codos- Valdemadera,,12,Zaragoza,3,Aragon,España,1,Parda,,0
ZA,ZA04,1,Viver de la Sierra,,12,Zaragoza,3,Aragon,España,1,Parda,,0
ZA,ZA05,1,Moncayo,,12,Zaragoza,3,Aragon,España,1,Parda,,0
ZA,ZA06,1,Puerto de Sos,,12,Zaragoza,3,Aragon,España,1,Parda,,0
ZA,ZA07,1,Cubel,,12,Zaragoza,3,Aragon,España,1,Parda,,0
ZA,ZA09,1,Balconchán,,12,Zaragoza,3,Aragon,España,1,Parda,,0
ZA,ZA10,1,Santurario Virgen de Herrera,,12,Zaragoza,3,Aragon,España,1,Parda,,0
AS,AS01,1,Ventana,,13,Asturias,4,Asturias,España,4,Verde,,0
AS,AS02,1,Amieva,,13,Asturias,4,Asturias,España,4,Verde,,0
AS,AS03,1,Connio,,13,Asturias,4,Asturias,España,4,Verde,,0
AS,AS04,1,Casielles,,13,Asturias,4,Asturias,España,4,Verde,,0
AS,AS05,1,Jitu de Escarandi (Collado Barreda),,13,Asturias,4,Asturias,España,4,Verde,,0
AS,AS06,1,San Lorenzo,,13,Asturias,4,Asturias,España,4,Verde,,0
AS,AS07,1,Lagos de Covadonga,,13,Asturias,4,Asturias,España,4,Verde,,0
